z_value,k_value,sep
885009052,217,5995
836921770,217,5995
138539463,217,5996
886396608,217,6001
793970640,217,6002
885575252,217,6038
825248987,217,6055
836894664,217,6059
863390828,217,6062
141873258,217,6080
870058338,217,6088
885022896,217,6097
853814061,217,6124
910582950,217,6125
814930803,217,6126
873601921,217,6138
825208207,217,6146
824548859,217,6148
823788506,217,6153
886186336,217,6156
827895564,217,6185
833564614,217,6190
135048441,217,6198
859407542,217,6202
888346357,217,6205
869949827,217,6241
143521849,217,6244
848600273,217,6252
139474781,217,6253
822305266,217,6254
829309593,217,6277
869419732,217,6278
824304194,217,6282
139886859,217,6283
869924934,217,6285
147658547,217,6289
23652089,217,6291
826125966,217,6292
847668375,217,6293
886390310,217,6298
848455711,217,6304
23756524,217,6310
861079389,217,6324
822767083,217,6327
795436960,217,6331
845709127,217,6332
840008501,217,6332
878944540,217,6336
824069582,217,6337
857586036,217,6345
163836760,217,6345
886005773,217,6346
864264994,217,6347
827554874,217,6350
869670212,217,6352
830990802,217,6352
799540596,217,6357
823963641,217,6372
147669668,217,6375
143049443,217,6377
23373865,217,6379
869918552,217,6382
880150319,217,6383
833000890,217,6385
812140993,217,6387
871622021,217,6389
818782269,217,6389
887224482,217,6393
983266194,217,6400
837922380,217,6400
823543628,217,6408
819633681,217,6424
836931704,217,6432
856255500,217,6434
815053725,217,6434
845941849,217,6442
839327824,217,6445
144938387,217,6452
132017387,217,6456
845702665,217,6462
828223323,217,6482
856740133,217,6509
852170283,217,6510
882510221,217,6526
863384261,217,6530
815032245,217,6535
827004621,217,6536
820966968,217,6549
834880189,217,6555
873608059,217,6562
982388096,217,6563
851319080,217,6568
845974925,217,6570
842381342,217,6577
838307123,217,6588
826733782,217,6594
870121105,217,6599
833720273,217,6609
838922544,217,6629
869799342,217,6642
984906710,217,6648
137924414,217,6659
861100545,217,6662
839347802,217,6662
839582040,217,6667
145617761,217,6668
835048629,217,6677
983204558,217,6681
825427711,217,6693
794270914,217,6696
842187220,217,6708
807803934,217,6709
131796354,217,6710
845915914,217,6714
843874034,217,6716
140395182,217,6718
825158341,217,6725
822983407,217,6738
861027186,217,6742
856261934,217,6746
834946184,217,6752
137533118,217,6764
903784442,217,6765
839321058,217,6766
815199483,217,6782
839766841,217,6788
799939822,217,6794
828216528,217,6795
873582780,217,6799
982332123,217,6815
882697047,217,6834
851275889,217,6847
851029415,217,6856
133559212,217,6873
983973744,217,6878
138475732,217,6881
828176148,217,6896
800016138,217,6917
903166226,217,6933
812243478,217,6945
856357589,217,6960
136257685,217,6961
860173969,217,6965
791258130,217,6970
798175486,217,6995
825338872,217,7020
859413744,217,7027
847486445,217,7035
799376563,217,7050
882639036,217,7066
897092047,217,7069
824297119,217,7075
139249304,217,7077
816622670,217,7082
885371142,217,7089
890833948,217,7094
859112778,217,7096
842193928,217,7111
23844971,217,7113
794311036,217,7126
832010068,217,7129
790832032,217,7133
873709220,217,7140
886249891,217,7156
833248697,217,7157
792957435,217,7166
869979886,217,7171
796797625,217,7174
903777265,217,7177
885986892,217,7181
982223046,217,7182
799533414,217,7182
885046467,217,7183
827386764,217,7183
791209881,217,7187
872983062,217,7211
836832245,217,7214
858352438,217,7223
814949818,217,7225
982203094,217,7232
839245402,217,7238
819399035,217,7246
827035655,217,7253
860249903,217,7256
869412475,217,7257
856632133,217,7262
842232606,217,7281
23497185,217,7282
874166403,217,7284
800575189,217,7321
832987889,217,7372
869704586,217,7379
810198698,217,7384
848159291,217,7385
131817803,217,7394
825283101,217,7401
791163669,217,7409
842268253,217,7424
828822453,217,7430
815656830,217,7430
819164390,217,7442
832722493,217,7444
833241247,217,7450
831365137,217,7452
815689378,217,7455
838983553,217,7459
833315497,217,7461
793562102,217,7461
848462015,217,7466
838929173,217,7467
886382839,217,7471
140102806,217,7474
829315870,217,7479
886072008,217,7487
138546634,217,7503
832794129,217,7506
824763043,217,7508
827980311,217,7509
801301621,217,7515
790247842,217,7517
830275239,217,7527
812203930,217,7532
885363588,217,7554
863376702,217,7559
844327160,217,7563
822664611,217,7564
871776589,217,7568
865483323,217,7576
820228915,217,7577
141248583,217,7579
820008630,217,7589
790900645,217,7593
792118100,217,7597
815127484,217,7599
910861084,217,7625
831471120,217,7625
824110847,217,7625
882502591,217,7630
979973787,217,7635
890627614,217,7637
882480825,217,7667
869813959,217,7667
824539165,217,7670
131825197,217,7671
833382245,217,7672
886085661,217,7689
834493448,217,7695
814940580,217,7695
794365061,217,7701
883616844,217,7711
133474698,217,7716
139673120,217,7727
793543360,217,7745
836009867,217,7747
23658380,217,7750
816446658,217,7753
137953322,217,7772
23277152,217,7788
890342676,217,7816
871760931,217,7819
835055404,217,7829
164039590,217,7829
825666524,217,7834
871768750,217,7839
885015047,217,7849
819981825,217,7864
140700544,217,7873
861120368,217,7889
141956284,217,7893
895544709,217,7898
823162565,217,7906
792025818,217,7907
810232258,217,7908
823555271,217,7909
801440443,217,7910
836400981,217,7916
890714375,217,7921
865639226,217,7922
143677024,217,7927
886216271,217,7930
903011896,217,7933
139931936,217,7946
851311117,217,7963
851303154,217,7963
843740595,217,7966
147720128,217,7967
136115038,217,7967
821942834,217,7973
139876975,217,7973
869805984,217,7975
859654943,217,7975
801448827,217,7975
163408640,217,7977
818698992,217,7980
840492412,217,7982
853806076,217,7985
890020230,217,7996
799829111,217,8030
882630998,217,8038
982355832,217,8059
882518251,217,8066
833827749,217,8072
858455175,217,8074
863255085,217,8079
867047605,217,8081
848288336,217,8081
807774864,217,8105
139707061,217,8106
838392234,217,8109
894684651,217,8113
841978869,217,8114
825225605,217,8115
137115825,217,8118
980499369,217,8119
143808688,217,8126
836886536,217,8128
833278732,217,8131
840702909,217,8148
145772589,217,8151
863413208,217,8157
802038321,217,8158
144947214,217,8181
815944055,217,8186
835704682,217,8195
838009229,217,8227
834837928,217,8251
831259745,217,8257
822616489,217,8260
794353385,217,8262
802013430,217,8265
856529193,217,8267
894199574,217,8273
876756402,217,8287
799516047,217,8293
985306295,217,8304
880037566,217,8305
137910001,217,8307
859722793,217,8313
838345433,217,8321
885378231,217,8333
841865311,217,8334
137931229,217,8357
869676564,217,8368
891556826,217,8369
800939090,217,8371
845719919,217,8387
801385064,217,8388
814607012,217,8392
800508858,217,8392
859646546,217,8397
854952021,217,8397
139140551,217,8399
140110280,217,8407
857592381,217,8410
985127438,217,8412
844141173,217,8420
825088923,217,8420
860092310,217,8424
878901723,217,8427
815664260,217,8430
983100020,217,8437
851487758,217,8439
139664678,217,8442
870387471,217,8444
138531018,217,8445
139715167,217,8452
883441379,217,8467
835712877,217,8474
911653880,217,8480
145111870,217,8481
826255897,217,8482
139916171,217,8494
793774244,217,8495
800481227,217,8504
843906473,217,8516
140613835,217,8523
802769222,217,8550
879921519,217,8571
822735574,217,8578
846693533,217,8579
870579428,217,8582
803386873,217,8589
138577122,217,8601
851665940,217,8606
22637949,217,8609
798182481,217,8629
822990145,217,8642
840880037,217,8650
825105119,217,8655
854585627,217,8675
858390578,217,8687
983019610,217,8692
145628290,217,8714
793762531,217,8718
137245820,217,8742
824905816,217,8745
144361651,217,8761
815846580,217,8773
833664265,217,8776
810420549,217,8781
799820318,217,8793
147954589,217,8794
869695791,217,8795
982322744,217,8812
887829244,217,8813
792991900,217,8829
883010387,217,8835
815170523,217,8848
848185635,217,8851
793584346,217,8852
819385944,217,8868
862488581,217,8896
842176542,217,8900
22561361,217,8907
799971717,217,8908
140382352,217,8912
815672690,217,8929
794298262,217,8951
144982041,217,8956
825458661,217,8974
812192870,217,8979
851236739,217,8984
140991309,217,9017
139942550,217,9026
140092823,217,9030
137500543,217,9046
801875423,217,9064
799524340,217,9074
845231960,217,9094
839932607,217,9103
824896712,217,9104
839722615,217,9107
147707801,217,9149
982231525,217,9155
815646552,217,9164
873697299,217,9173
856443362,217,9202
140083619,217,9204
801538778,217,9210
139131341,217,9210
879613292,217,9254
835922571,217,9254
143069124,217,9266
982418463,217,9268
870315458,217,9283
838160068,217,9288
822381401,217,9288
845172281,217,9289
137154153,217,9298
880276952,217,9304
801286366,217,9312
860131890,217,9318
842372016,217,9326
831061580,217,9357
142403430,217,9357
873716360,217,9366
829834386,217,9370
838316945,217,9373
885350236,217,9377
860122497,217,9393
23964375,217,9397
131786943,217,9411
819622125,217,9422
141768171,217,9422
870478828,217,9424
869821626,217,9439
869931219,217,9444
840500394,217,9447
851589783,217,9450
869439992,217,9454
815135083,217,9461
890489455,217,9469
838235584,217,9477
838150585,217,9483
801528710,217,9483
790950293,217,9486
861170603,217,9519
825121134,217,9534
814957043,217,9538
143230208,217,9557
860257159,217,9569
846262072,217,9577
143507145,217,9596
801309136,217,9602
846054385,217,9610
902889328,217,9626
800491635,217,9634
862905061,217,9641
812123845,217,9648
800532017,217,9708
819514835,217,9715
858618904,217,9716
807765136,217,9728
837360845,217,9730
839974842,217,9731
831372589,217,9752
985117683,217,9755
980398529,217,9773
984472020,217,9787
823464570,217,9787
823029591,217,9800
821980528,217,9818
825345892,217,9822
839567028,217,9825
911667583,217,9827
796531348,217,9827
815060985,217,9831
832693952,217,9835
830476929,217,9835
902968119,217,9836
885036619,217,9848
794246775,217,9848
856082836,217,9880
839184808,217,9880
836567285,217,9880
981216649,217,9902
827901749,217,9902
137163451,217,9920
790997454,217,9947
862326912,217,9954
824876108,217,9968
910722401,217,9981
840611242,217,10017
815259119,217,10018
886404395,217,10024
834501143,217,10056
137509589,217,10061
869789280,217,10062
799033478,217,10067
796777005,217,10069
891224678,217,10090
23834870,217,10101
827759802,217,10106
142807179,217,10139
890733852,217,10153
826904309,217,10157
147601449,217,10158
910590907,217,10164
164169781,217,10168
819551286,217,10179
910601071,217,10201
838701009,217,10201
882967397,217,10225
890692601,217,10249
910932068,217,10250
843421219,217,10254
810284011,217,10278
847508420,217,10280
982345543,217,10289
884980089,217,10331
799929491,217,10331
870146552,217,10334
24166203,217,10338
882703881,217,10341
138482613,217,10363
827042908,217,10398
980604280,217,10400
825532741,217,10401
142999170,217,10414
838662486,217,10427
831212841,217,10445
890744005,217,10446
825130668,217,10464
829811479,217,10466
131807336,217,10467
145021756,217,10484
800948964,217,10486
868630750,217,10488
145058772,217,10489
843941954,217,10499
902977955,217,10502
887738626,217,10505
838843860,217,10516
23320641,217,10525
886057447,217,10539
821217331,217,10542
828164185,217,10543
796787074,217,10551
792130781,217,10558
846115310,217,10559
22998742,217,10564
882464907,217,10567
982189368,217,10571
838225012,217,10572
856839627,217,10578
882646102,217,10593
845888328,217,10595
885803601,217,10605
832210270,217,10607
827561224,217,10611
834755588,217,10626
843113461,217,10629
799632436,217,10645
799334405,217,10654
825238319,217,10668
824327716,217,10687
794043525,217,10702
860069678,217,10708
137519650,217,10747
891542995,217,10751
137899243,217,10758
870376710,217,10761
796957286,217,10784
133566085,217,10784
890331876,217,10800
832783320,217,10809
139238491,217,10813
858278123,217,10817
844260115,217,10818
835103334,217,10825
819738408,217,10831
816691191,217,10838
825046426,217,10848
859802945,217,10853
825355714,217,10865
863058135,217,10870
983943850,217,10888
832975152,217,10898
860652822,217,10901
801667048,217,10921
790986532,217,10922
844231602,217,10935
800852570,217,10938
860163027,217,10942
854962679,217,10946
856432404,217,10958
887751983,217,10962
137828614,217,10966
872936975,217,10978
140733338,217,10984
844376448,217,10989
824650188,217,10989
138586264,217,11001
983272594,217,11016
979958881,217,11053
833585783,217,11061
850543844,217,11075
801864344,217,11079
841906183,217,11094
830997154,217,11115
833304381,217,11116
139151754,217,11133
843880750,217,11139
801320984,217,11141
142414914,217,11156
825409946,217,11157
882725223,217,11162
894412303,217,11169
836982161,217,11177
831509999,217,11195
833265968,217,11198
886102387,217,11247
163821244,217,11248
796765743,217,11262
836900723,217,11265
826080402,217,11277
133245915,217,11281
846065935,217,11301
839663736,217,11302
839941710,217,11307
142817318,217,11336
794161994,217,11355
833127768,217,11367
861108982,217,11386
143038016,217,11427
828888542,217,11429
857574597,217,11439
886768490,217,11457
847953396,217,11465
840563021,217,11474
851388742,217,11498
984718322,217,11510
856452564,217,11510
885958698,217,11511
807810643,217,11524
890702850,217,11525
836577165,217,11557
133576869,217,11564
848136013,217,11568
828202446,217,11568
888756466,217,11575
833703289,217,11576
164022190,217,11598
851698007,217,11601
821811286,217,11605
859634935,217,11611
819152772,217,11618
815240701,217,11623
862170595,217,11665
885994073,217,11700
882449133,217,11703
848147581,217,11710
983954738,217,11728
820635769,217,11742
858040035,217,11758
3878837,217,11788
869988191,217,11791
823877658,217,11795
797940314,217,11795
839645513,217,11797
132005579,217,11808
862315102,217,11810
880084569,217,11824
839335964,217,11838
792171314,217,11844
846907486,217,11847
985880303,217,11853
851654077,217,11863
139226627,217,11864
910611272,217,11865
831247875,217,11870
926991419,217,11874
140401900,217,11874
823865773,217,11885
815158500,217,11898
861085713,217,11911
859856273,217,11912
851674546,217,11926
980753061,217,11928
878968846,217,11938
831399048,217,11965
800911559,217,11969
833099748,217,11981
883639404,217,11996
837370575,217,11999
163692402,217,12000
884184965,217,12045
800959450,217,12045
846421166,217,12046
828279573,217,12050
146688328,217,12055
133393443,217,12062
858744296,217,12074
819487219,217,12077
831970146,217,12088
143684951,217,12139
851521434,217,12149
837825296,217,12155
800926934,217,12156
874154241,217,12162
883624555,217,12178
794614404,217,12210
858027823,217,12212
799043545,217,12214
145046553,217,12219
143344484,217,12229
139259347,217,12241
859395265,217,12277
872993272,217,12307
836814634,217,12311
835691351,217,12319
801274044,217,12322
910568890,217,12330
873589579,217,12342
838910132,217,12358
886568719,217,12368
862105364,217,12369
833115386,217,12382
820236492,217,12383
827492510,217,12398
151909750,217,12410
858731877,217,12419
855463603,217,12441
829821945,217,12441
845690207,217,12458
23331166,217,12472
827322549,217,12506
857936594,217,12511
139271588,217,12511
140358838,217,12522
800664751,217,12525
792314830,217,12560
143830065,217,12561
904687973,217,12574
833552013,217,12601
828446336,217,12609
831491518,217,12613
982254139,217,12645
4029053,217,12656
910623137,217,12657
825368914,217,12661
841893513,217,12670
816678018,217,12697
840712254,217,12703
143817359,217,12706
982210326,217,12720
833570804,217,12727
848469481,217,12740
864285595,217,12749
859359670,217,12749
819373195,217,12749
138558911,217,12775
798708492,217,12781
839143962,217,12800
886368517,217,12819
835731668,217,12825
831268985,217,12829
141093252,217,12833
832709657,217,12836
984968159,217,12848
861427092,217,12868
794950636,217,12875
838936640,217,12902
838017646,217,12923
882489665,217,12926
861799616,217,12946
143921253,217,12951
887853746,217,12959
836797252,217,12980
819584898,217,12993
851754050,217,13019
143055820,217,13023
145032906,217,13038
22679486,217,13051
816720674,217,13053
887428899,217,13067
141106085,217,13067
801423006,217,13077
845987187,217,13084
861180122,217,13094
831931604,217,13120
140560039,217,13142
894161848,217,13143
841852155,217,13156
824314541,217,13175
983108457,217,13177
859081014,217,13181
860180934,217,13185
816733727,217,13188
886298338,217,13196
828295190,217,13200
826874498,217,13214
870130452,217,13229
844282932,217,13231
851714261,217,13271
886027136,217,13277
873872494,217,13296
144968715,217,13326
23198055,217,13353
796968070,217,13372
894207847,217,13408
860232690,217,13409
836853772,217,13442
844242537,217,13443
864303125,217,13444
982240680,217,13459
23079818,217,13486
856381700,217,13512
886715420,217,13515
843892919,217,13554
135339054,217,13561
801406683,217,13584
886317067,217,13595
869737721,217,13595
796902017,217,13612
885936093,217,13624
824775250,217,13635
902954479,217,13640
864245998,217,13642
812211462,217,13710
837153742,217,13716
137939586,217,13736
135034674,217,13767
163498416,217,13787
982833571,217,13810
821287026,217,13810
821465209,217,13816
816702029,217,13828
793684441,217,13856
851735112,217,13882
840923564,217,13883
911073741,217,13889
870517090,217,13903
869758097,217,13948
815144544,217,13956
870158727,217,13958
812225172,217,13958
138125870,217,13978
869426010,217,13982
819500853,217,13982
23176557,217,13996
921548254,217,14005
822311520,217,14006
808436255,217,14022
880070506,217,14063
980999769,217,14067
860974330,217,14070
834319040,217,14084
836756662,217,14094
859442215,217,14097
830878768,217,14134
823711438,217,14149
793529203,217,14157
819907399,217,14158
819138575,217,14197
834741381,217,14207
889597490,217,14213
815929823,217,14232
844565074,217,14237
864271341,217,14254
151770428,217,14255
828848840,217,14286
794256623,217,14291
802225611,217,14304
799414512,217,14315
857922275,217,14319
819994270,217,14360
885970209,217,14394
137965361,217,14404
856489665,217,14412
796475461,217,14431
910707945,217,14456
796981442,217,14457
819468854,217,14458
821792800,217,14470
796887545,217,14472
874589435,217,14504
848120763,217,14507
142828654,217,14538
817051010,217,14545
853438037,217,14558
832553788,217,14567
826889741,217,14568
816494799,217,14569
874541110,217,14570
835871370,217,14577
879850702,217,14592
792206884,217,14604
838966520,217,14630
803356146,217,14631
869866277,217,14634
829905260,217,14658
828804706,217,14669
836723689,217,14693
793665714,217,14696
843768521,217,14700
790908238,217,14709
137231111,217,14709
835905419,217,14738
833649515,217,14740
888675295,217,14746
800517250,217,14767
793569563,217,14783
137428490,217,14800
825057562,217,14801
835890607,217,14812
889913373,217,14833
815038892,217,14833
845958456,217,14834
822512802,217,14839
137884400,217,14843
870605014,217,14847
790925200,217,14852
832027520,217,14858
816479938,217,14861
843340711,217,14873
801347702,217,14879
147643667,217,14880
142463149,217,14891
137979765,217,14904
801458170,217,14909
870433582,217,14910
141361064,217,14921
812644188,217,14937
847493480,217,14940
839490952,217,14980
824819142,217,15134
880135159,217,15160
829241143,217,15167
801602667,217,15178
799760774,217,15194
139837757,217,15203
840888687,217,15205
808314319,217,15229
840596010,217,15232
139691826,217,15235
22715532,217,15243
873725726,217,15247
822715091,217,15270
801818360,217,15289
843697621,217,15291
799617145,217,15291
843355584,217,15324
873614621,217,15326
829085969,217,15336
846125869,217,15377
834473207,217,15384
796515935,217,15413
861511703,217,15438
887413457,217,15442
796804799,217,15442
836413120,217,15444
823039391,217,15471
794200756,217,15495
846038860,217,15525
798689660,217,15561
801332125,217,15577
873750923,217,15587
826817709,217,15603
839475344,217,15608
856850205,217,15638
889928206,217,15659
801738968,217,15660
141938774,217,15670
860147351,217,15676
981906865,217,15714
856365955,217,15745
836167272,217,15754
843602300,217,15760
842142300,217,15761
843400318,217,15769
145146140,217,15778
140684747,217,15797
147728095,217,15818
143905415,217,15838
821447521,217,15843
834454086,217,15871
816606799,217,15871
143300670,217,15875
824273231,217,15880
869498719,217,15895
845344948,217,15895
810211543,217,15908
852231072,217,15912
800836653,217,15917
139011214,217,15932
856416470,217,15934
833288408,217,15973
983121634,217,15976
839304200,217,15987
817068618,217,15989
828899971,217,15991
886464787,217,16002
843621250,217,16033
897234431,217,16040
882673724,217,16041
861011128,217,16058
803370777,217,16096
133209115,217,16102
800370113,217,16105
828186326,217,16120
890676468,217,16133
819406281,217,16155
854686949,217,16167
795420790,217,16170
815070816,217,16175
137099647,217,16178
825189482,217,16264
862958252,217,16279
843299011,217,16288
824623120,217,16288
840509841,217,16297
860834913,217,16300
837308631,217,16314
863396890,217,16318
839287857,217,16343
817808371,217,16346
888173347,217,16367
835063233,217,16396
839357784,217,16409
865535143,217,16421
137443468,217,16439
861062933,217,16456
846943727,217,16471
846095591,217,16502
859618424,217,16511
890611095,217,16519
863511644,217,16526
839958300,217,16542
796997101,217,16545
142478040,217,16547
825072363,217,16560
791871225,217,16597
151785974,217,16610
791270629,217,16625
802021695,217,16626
849141910,217,16629
136971629,217,16643
818788658,217,16654
841942843,217,16671
824403829,217,16680
891565195,217,16682
839194688,217,16682
798672968,217,16692
133482414,217,16702
829069217,217,16752
143442428,217,16767
833139135,217,16799
869772478,217,16802
142730327,217,16860
836017614,217,16861
858089326,217,16916
843585348,217,16952
136451866,217,16973
141343071,217,16975
838949542,217,16978
142630329,217,16980
22692537,217,16982
845898923,217,16991
855991219,217,16999
870588010,217,17004
879044813,217,17023
800390348,217,17024
882656695,217,17029
832653048,217,17033
886040413,217,17034
885660983,217,17043
812250423,217,17066
808573573,217,17081
135352615,217,17086
825515633,217,17108
831317580,217,17132
825954579,217,17141
830282766,217,17175
842239887,217,17230
835854131,217,17239
819964563,217,17262
856399195,217,17268
848232435,217,17328
143377567,217,17341
836867214,217,17359
823054862,217,17390
859571472,217,17396
831914203,217,17401
881102975,217,17419
845922628,217,17436
139643560,217,17451
836489256,217,17487
834799379,217,17513
911087630,217,17560
887540614,217,17561
840803424,217,17579
823446978,217,17592
791240518,217,17612
790255359,217,17615
834511199,217,17629
801617845,217,17656
860954418,217,17660
810054739,217,17660
857110933,217,17664
856339920,217,17669
138492976,217,17671
838374371,217,17679
848296417,217,17702
131686013,217,17704
816802554,217,17735
988737747,217,17821
835085505,217,17829
824858268,217,17840
911105190,217,17843
814967689,217,17849
800460388,217,17884
142712436,217,17891
839601369,217,17913
884991135,217,17917
848167688,217,17947
790312070,217,17958
878950876,217,17970
821006732,217,17974
824236178,217,17975
860392275,217,17980
828140125,217,17981
799596699,217,18013
851196980,217,18036
800352062,217,18051
911055689,217,18052
851995947,217,18056
839017848,217,18059
823205741,217,18089
798893041,217,18106
819562725,217,18107
885740120,217,18115
858404920,217,18121
827794104,217,18152
843748561,217,18207
869956068,217,18217
886165663,217,18240
803006271,217,18247
137839580,217,18257
836738382,217,18280
846077236,217,18355
867065346,217,18377
799643081,217,18430
826264379,217,18435
831346701,217,18436
807886387,217,18443
793396482,217,18459
842158061,217,18481
791191017,217,18493
883936348,217,18504
839984573,217,18513
135825762,217,18531
816585116,217,18554
870224460,217,18579
859094195,217,18583
897813292,217,18587
142576151,217,18601
140806054,217,18608
825290502,217,18609
833835821,217,18671
980807401,217,18674
853459507,217,18711
142000015,217,18716
836428564,217,18724
139162887,217,18729
138624768,217,18734
873306827,217,18735
810010610,217,18768
139383482,217,18799
848063822,217,18800
824938149,217,18802
860816090,217,18823
811998684,217,18826
834816980,217,18920
141461432,217,18936
799079835,217,18937
828829883,217,18957
818680027,217,18965
23099676,217,18965
825496650,217,18983
835387989,217,18987
831452120,217,19000
816034183,217,19023
984292283,217,19049
810264954,217,19057
835368922,217,19067
824254153,217,19078
983477075,217,19089
890188710,217,19106
826208019,217,19113
838326318,217,19115
834901525,217,19115
860103228,217,19119
839817587,217,19152
886257047,217,19153
790095737,217,19180
821227873,217,19182
810304504,217,19198
846919333,217,19202
858291617,217,19205
800608630,217,19214
830424865,217,19215
824839023,217,19245
147842755,217,19279
794278020,217,19302
830892902,217,19304
800441077,217,19311
810467028,217,19314
859456312,217,19334
841959514,217,19355
856899300,217,19370
836506743,217,19371
826798278,217,19431
861043496,217,19437
841873645,217,19452
823846279,217,19494
815910299,217,19524
839453735,217,19530
800770890,217,19563
820049048,217,19583
23919157,217,19597
860410255,217,19601
826714149,217,19633
835252405,217,19648
840903892,217,19672
143487400,217,19745
831560196,217,19780
837989440,217,19789
138663346,217,19850
147511382,217,19883
886779947,217,19919
791171078,217,19939
910869772,217,19945
859375313,217,19952
835834164,217,19967
838449394,217,19968
838354335,217,20036
815179371,217,20112
985248955,217,20158
856235337,217,20163
824661177,217,20183
839911997,217,20205
984731206,217,20207
840149993,217,20211
820204409,217,20232
816657782,217,20236
815824885,217,20243
981173163,217,20252
863491365,217,20279
863471048,217,20317
815391617,217,20323
798786386,217,20331
800064993,217,20333
134972509,217,20355
138510647,217,20371
810072399,217,20380
799495650,217,20397
808553174,217,20399
851282736,217,20418
133225217,217,20478
817787872,217,20499
903712693,217,20519
163440201,217,20521
837837451,217,20522
836776709,217,20543
799551456,217,20547
984481807,217,20672
890350492,217,20717
138811485,217,20734
845867588,217,20740
803335370,217,20776
927747790,217,20780
897792491,217,20801
827773299,217,20805
143356713,217,20854
831949290,217,20856
829016927,217,20878
839775036,217,20900
133499116,217,20900
846141246,217,20910
814708317,217,20942
869711965,217,20957
139960840,217,20973
133591612,217,21024
852022561,217,21069
801547988,217,21088
846886385,217,21101
829707473,217,21105
857359928,217,21211
834920640,217,21222
889611703,217,21228
134644609,217,21256
133405505,217,21265
827448738,217,21299
912827179,217,21328
876769678,217,21338
827011157,217,21349
853559963,217,21354
841261847,217,21377
860709809,217,21383
790226454,217,21388
885639591,217,21392
856092716,217,21410
851564370,217,21410
816425237,217,21421
819524550,217,21462
853478218,217,21477
926969912,217,21507
840574495,217,21515
984591455,217,21519
910732382,217,21574
874446529,217,21574
793414941,217,21598
839795936,217,21651
790959779,217,21664
137173371,217,21699
839542704,217,21714
851215016,217,21723
865648393,217,21734
846705205,217,21799
814985538,217,21849
847399971,217,21969
815369645,217,21972
135847845,217,21997
869831065,217,22015
824557757,217,22042
839866368,217,22049
927795484,217,22067
793738194,217,22070
822027960,217,22113
794224615,217,22160
846643180,217,22193
874634703,217,22195
142783013,217,22260
799056782,217,22287
800814351,217,22302
894285845,217,22309
871599704,217,22317
834431761,217,22325
138597265,217,22372
835407229,217,22442
880180561,217,22466
827470037,217,22473
23734047,217,22477
801362581,217,22483
981884360,217,22505
824997152,217,22507
